farm_id,farmer_id,state,district,village,area_in_acres,calculated_area_in_acres,lon,lat
6911,5556,PUNJAB,MUKTSAR,channu,12.0,11.77,74.59232650412822,30.08878648582636
2134,1739,HARYANA,PANIPAT,Urlana,48.0,50.1,76.81214668510968,29.315864800898517
9904,7514,HARYANA,AMBALA,Sehla,10.0,10.66,77.16561574423868,30.342806024520733
5058,4018,HARYANA,FATEHABAD,Fatehabad 2nd local,40.0,36.65,75.44409365011012,29.5371581024906
8074,6302,HARYANA,FATEHABAD,Nagpur,5.0,4.73,75.44001212610665,29.66587762504981
26418,23183,HARYANA,YAMUNANAGAR,Nagal,20.0,18.69,77.26696614423506,30.074983033097997
5102,4058,PUNJAB,BARNALA,Sanghera,10.0,16.28,75.55349172520776,30.41478085830404
5375,4298,HARYANA,FATEHABAD,Ayalki Dhani chanchak,40.0,29.17,75.51014709302524,29.581931496185053
9830,7468,HARYANA,KURUKSHETRA,Adoya,25.0,25.5,76.48173167837727,30.082032437147035
5215,4145,HARYANA,JIND,Roopgarh,15.0,13.2,76.30009852330392,29.393400030548943
8724,6737,HARYANA,KURUKSHETRA,Yara,7.0,9.09,76.95336908740559,30.15549404092651
8265,6419,HARYANA,AMBALA,Saini majra,15.0,17.85,76.70223568257211,30.201708779400917
10714,7999,HARYANA,FATEHABAD,Dhand,40.0,40.16,75.4577894497896,29.418585588355857
22656,17051,HARYANA,KAITHAL,Kaul,3.5,3.18,76.65170307048895,29.86176035461786
22655,17051,HARYANA,KAITHAL,Kaul,17.5,16.83,76.64900645007303,29.858807744243396
5381,4304,PUNJAB,FARIDKOT,Kamiana,12.0,11.53,74.73806059811452,30.647887752750943
26047,22643,HARYANA,YAMUNANAGAR,Panjupur,31.0,29.8,77.26958065812354,30.1009746040045
4819,3820,HARYANA,FATEHABAD,Birdana,10.0,9.71,75.51333024129909,29.550909990789577
6592,5310,HARYANA,KARNAL,Shambi,10.0,10.1,76.81260465314865,29.825016607351778
25707,22226,HARYANA,KURUKSHETRA,Chawlaan,27.0,26.85,76.69814484198827,29.98873004296042
5458,4365,HARYANA,SIRSA,Manzil ther,3.0,3.73,74.58479032887827,29.574778838363027
5637,4506,HARYANA,SIRSA,Ghukanwali,60.0,64.65,74.85413716249941,29.68972136696437
10394,7794,PUNJAB,MUKTSAR,shahid chand,3.0,3.76,74.69073536672407,30.29815227088502
26016,22611,HARYANA,KURUKSHETRA,Jadhola,57.0,55.89,76.57333805317116,29.904934645859356
10430,7813,HARYANA,KURUKSHETRA,Kalwa,14.0,14.53,76.97597281967273,30.111253514588544
26469,23234,PUNJAB,LUDHIANA,Sowaddi,2.0,2.18,75.58064787115862,30.8757869559733
26468,23234,PUNJAB,LUDHIANA,Sowaddi,9.0,9.6,75.5917004214808,30.899963101355574
26467,23234,PUNJAB,LUDHIANA,Sowaddi,10.0,10.31,75.60612053101777,30.8973794038106
26466,23234,PUNJAB,LUDHIANA,Sowaddi,6.0,6.3,75.59483333298995,30.88529715199796
26465,23234,PUNJAB,LUDHIANA,Sowaddi,5.0,4.91,75.58791374877805,30.88046495338299
26464,23234,PUNJAB,LUDHIANA,Sowaddi,15.0,14.4,75.5963876022012,30.867275434282423
16051,11327,PUNJAB,MUKTSAR,Abul khurana,26.5,27.16,74.5298856544757,30.12360358058651
9112,6989,HARYANA,FATEHABAD,Phoolan,5.0,5.24,75.51773397840331,29.635165854384788
17611,13447,PUNJAB,MUKTSAR,Abul khurana,2.5,2.56,74.49518897402939,30.160284669325616
17610,13447,PUNJAB,MUKTSAR,Abul khurana,5.0,4.9,74.51508273688391,30.146152455294818
17609,13447,PUNJAB,MUKTSAR,Abul khurana,13.0,13.08,74.51386150412945,30.14197399076692
24133,19816,HARYANA,YAMUNANAGAR,Kail,6.0,6.36,77.2569050677679,30.190386488359536
24129,19816,HARYANA,YAMUNANAGAR,Kail,4.0,3.97,77.2376292670161,30.185460994571063
21730,16231,HARYANA,KURUKSHETRA,Madanpur,40.5,40.41,76.84729375630768,30.137258672334692
25906,22469,HARYANA,SIRSA,Khairkan,3.0,3.15,75.023902560953,29.59213533071054
6623,5334,PUNJAB,BARNALA,sanghera,9.0,9.18,75.54852838821479,30.41022737204076
259,244,PUNJAB,TARN_TARAN,Burj Deva singh,6.0,7.79,74.92983511591548,31.200702506511515
15976,11278,PUNJAB,MUKTSAR,sukhna abluo,7.419,7.27,74.66587853269148,30.347756559029996
7047,5671,PUNJAB,MUKTSAR,channu,12.1,12.25,74.59158001149669,30.08341441636477
7541,6196,HARYANA,KURUKSHETRA,Isherheri,10.0,9.37,76.96142536898407,30.12493269131241
26238,22969,HARYANA,YAMUNANAGAR,Khajuri,22.0,21.95,77.2625391357527,30.05989468113989
7024,5653,PUNJAB,MUKTSAR,Sukhna abluo,9.0,9.13,74.66046694360716,30.342509420582928
7023,5653,PUNJAB,MUKTSAR,Sukhna abluo,7.0,7.7,74.65914830957036,30.34162184747063
23601,18784,HARYANA,KURUKSHETRA,TiGRI KHALSA,49.5,44.1,76.81648707220374,29.879310345481
6088,4897,PUNJAB,MUKTSAR,Chhattiana,14.0,13.0,74.6519078523589,30.32226376929111
11397,8415,HARYANA,PANIPAT,Dewana,25.0,20.22,76.96775007537973,29.30602548756542
16079,11347,PUNJAB,MUKTSAR,Abul khurana,8.4,8.74,74.5167034744107,30.128609810917844
8375,6495,HARYANA,KURUKSHETRA,Bodla,5.0,4.75,76.92993178266255,30.016065004135164
6124,4931,PUNJAB,PATIALA,balad khurd,27.0,30.07,76.07965094781235,30.226874639976597
8574,6637,HARYANA,KURUKSHETRA,Brout,15.0,16.06,77.00447591205935,29.96526448198829
8573,6637,HARYANA,KURUKSHETRA,Brout,13.0,12.81,77.00735188596751,29.964958639244376
16968,11858,HARYANA,YAMUNANAGAR,Radaur,10.2,9.42,77.18381299618505,30.00127841777068
7208,5796,HARYANA,SIRSA,Chakerian,33.0,32.33,76.23115099486333,29.985690670286516
9456,7222,PUNJAB,MUKTSAR,Sahib chand,8.0,8.19,74.69488538876844,30.29759359361147
9455,7222,PUNJAB,MUKTSAR,Sahib chand,5.0,4.81,74.68574351671428,30.2984711261103
1669,1388,HARYANA,SIRSA,Himayun Khera,23.0,22.91,74.76207495846482,29.46715664746923
1668,1388,HARYANA,SIRSA,Himayun Khera,17.0,19.66,74.7605252463783,29.46408680185946
24070,19743,HARYANA,YAMUNANAGAR,Harnouli,3.0,3.08,77.28900621639923,30.22982450955855
6095,4904,PUNJAB,FARIDKOT,Kamiana,10.0,7.67,74.74621956416551,30.649478730348463
2128,1734,HARYANA,SIRSA,Rattakhera,6.2,5.38,74.79366442741652,29.46401560762574
2127,1734,HARYANA,SIRSA,Rattakhera,5.5,4.58,74.79249023357228,29.46376602743213
15091,10782,PUNJAB,MUKTSAR,sukhna abluo,12.914,12.69,74.6238422748867,30.348112454611616
11667,8579,HARYANA,FATEHABAD,Bigad,20.0,19.53,75.48926010436784,29.47379895891928
19157,11413,PUNJAB,MUKTSAR,Ramgarh,6.1,5.97,74.3713968715598,30.496706675447076
16174,11413,PUNJAB,MUKTSAR,Ramgarh,5.3,5.53,74.39412253266858,30.48678680296225
479,434,PUNJAB,TARN_TARAN,,8.0,6.54,75.04144386225802,31.55880027484622
13229,9615,PUNJAB,LUDHIANA,Pamali,6.25,6.2,75.74574460049432,30.830845337706176
2977,2405,HARYANA,SIRSA,Thobaria,5.0,4.14,74.6613376751785,29.503032547207106
2976,2405,HARYANA,SIRSA,Thobaria,3.0,2.94,74.65191806545486,29.51267486965476
787,694,HARYANA,SIRSA,Amritsar,12.0,12.48,74.71361686925914,29.499185003130044
786,694,HARYANA,SIRSA,Amritsar,12.0,12.28,74.67733957342084,29.48371499566428
19295,14409,HARYANA,KURUKSHETRA,Chhaper,7.9,7.9,77.06064228832365,30.085681053280272
3134,2518,HARYANA,PANIPAT,Gawalda,5.0,4.74,76.9246892280076,29.23954765534504
12093,8873,PUNJAB,LUDHIANA,Patti multani,2.5,2.21,75.3831272634283,30.953130370839972
3056,2468,HARYANA,PANIPAT,Nara,7.0,7.18,76.7629143866512,29.376593720293435
24770,20827,HARYANA,SIRSA,Panjuana,19.0,20.74,74.97464368133242,29.620366798980925
6357,5116,HARYANA,KURUKSHETRA,yara,2.0,2.21,76.94484613393004,30.142547434304205
7561,6208,HARYANA,KURUKSHETRA,JOGNAKHERA,6.0,5.79,76.7916322186929,29.988258305638382
7559,6208,HARYANA,KURUKSHETRA,JOGNAKHERA,12.0,11.52,76.79802758451292,29.97684338927211
19122,14317,PUNJAB,PATIALA,Harpala,12.9,15.44,76.70426282097503,30.344124402945397
19121,14317,PUNJAB,PATIALA,Harpala,15.8,15.96,76.67990305952523,30.35176448783617
3466,2777,HARYANA,PANIPAT,Hartari,10.0,9.69,76.94750108548051,29.31404685342518
12350,9062,PUNJAB,LUDHIANA,Birmi,7.0,7.39,75.7148746414771,30.9084798467283
1670,1389,HARYANA,SIRSA,Himayun Khera,16.0,16.63,74.76760674811065,29.46862355077322
11788,8657,HARYANA,YAMUNANAGAR,Daulatpur,3.0,2.91,77.10820089040485,30.089362821593024
11787,8657,HARYANA,YAMUNANAGAR,Daulatpur,9.0,9.05,77.11547910167329,30.094086405108452
8471,6564,HARYANA,KURUKSHETRA,Zulmat,50.0,49.01,76.54669127469066,30.056585995697645
12005,8807,PUNJAB,LUDHIANA,Phagla,16.0,17.14,75.69969410380753,30.92393288131562
25917,22485,PUNJAB,LUDHIANA,Sidhwan khurd,4.0,4.17,75.55495802026198,30.83071761384828
11670,8581,HARYANA,YAMUNANAGAR,Baindi,4.0,3.83,77.16100295977459,30.09645699586702
23731,19042,HARYANA,YAMUNANAGAR,Sudhail,8.0,7.99,77.2418564682323,30.15448375599949
26414,23180,HARYANA,YAMUNANAGAR,Nagal,30.0,29.93,77.26443008876235,30.068429302625777
23864,19208,HARYANA,YAMUNANAGAR,Sabhapur,1.0,0.97,77.23869464169302,30.081429006689667
14796,10597,HARYANA,YAMUNANAGAR,Sangipur,3.2,3.19,77.10910528959953,30.007927057845727
14795,10597,HARYANA,YAMUNANAGAR,Sangipur,1.4,1.47,77.11127792968301,30.007807191026732
19052,14284,PUNJAB,PATIALA,Rurki,23.0,21.92,76.58524787651749,30.327161346175323
25043,21296,HARYANA,SIRSA,Dhottar,7.5,6.78,74.887125865921,29.583682898631057
16422,11567,HARYANA,YAMUNANAGAR,Sarawin,38.0,36.96,77.21669388894524,30.33321580493672
10226,7731,PUNJAB,FARIDKOT,Bir sikhawala,20.0,19.52,74.83963008190476,30.61498239449796
6128,4935,PUNJAB,BARNALA,sanghera,22.0,39.08,75.54796601302692,30.428613851762375
2799,2270,HARYANA,PANIPAT,Dewana,4.0,3.31,76.97406086981718,29.3098999382182
20887,15532,HARYANA,KURUKSHETRA,Chhapra,5.5,5.02,77.06332999510407,30.089565867343968
23351,18245,HARYANA,FATEHABAD,Phoolan,27.0,26.29,75.503584620351,29.62332324381951
26655,23458,PUNJAB,BATHINDA,Chak Bakhtu,6.0,5.56,75.14058691995878,30.184630805837426
26653,23458,PUNJAB,BATHINDA,Chak Bakhtu,18.5,16.48,75.13300129931213,30.21141149235016
6089,4898,PUNJAB,MUKTSAR,Chhattiana,5.0,4.92,74.66043927759068,30.316549162001788
13653,9874,HARYANA,KAITHAL,Ahun,16.0,15.99,76.68284236561121,29.785500958323357
6046,4860,HARYANA,KARNAL,Augandh,9.0,9.5,76.81590221454309,29.677272777569772
19875,14802,PUNJAB,MUKTSAR,Abul Khurana,43.372,41.95,74.56492746278154,30.136381078577426
19874,14802,PUNJAB,MUKTSAR,Abul Khurana,59.384,58.22,74.56041513221277,30.134679108367788
11750,8628,HARYANA,KAITHAL,Ahun,6.0,5.77,76.69843196055268,29.78840450234156
6186,4988,PUNJAB,FARIDKOT,Kamiana,11.0,8.68,74.73087665691654,30.64414165421277
17621,11490,PUNJAB,MUKTSAR,Ramgarh,5.3,5.06,74.40662683593841,30.49596846828232
16292,11490,PUNJAB,MUKTSAR,Ramgarh,3.7,3.6,74.40969298212732,30.476510290422887
18178,13774,HARYANA,KAITHAL,Habri,10.3,10.21,76.6236916478568,29.69564041653588
18177,13774,HARYANA,KAITHAL,Habri,23.0,22.52,76.62226339517883,29.694503797629828
6229,5028,PUNJAB,MUKTSAR,channu,10.0,10.1,74.59189060524646,30.10245004519779
24753,20817,HARYANA,AMBALA,Holi,10.0,10.0,77.08262859604118,30.233571924013575
24752,20817,HARYANA,AMBALA,Holi,6.0,6.66,77.06690695678188,30.237481407280956
6299,5078,PUNJAB,FARIDKOT,Ghaniye wala,9.0,10.72,74.92509621241052,30.63494476975417
24834,20938,HARYANA,SIRSA,Dhudhianwali,22.0,19.98,74.70554344761723,29.603343110503467
16563,11651,HARYANA,YAMUNANAGAR,Bubka,1.8,1.63,77.11925153287348,30.046188887443883
6422,5169,PUNJAB,MANSA,Biroke kalan,15.4,12.29,75.57843840104138,29.97846255447265
6421,5169,PUNJAB,MANSA,Biroke kalan,7.4,7.66,75.57900470046657,29.98009870411801
6417,5165,HARYANA,KARNAL,Islamnagar,2.0,1.94,77.12179363825027,29.880171346277095
2274,1853,HARYANA,SIRSA,Rattakhera,2.5,2.36,74.80070022512137,29.47702273012928
822,731,HARYANA,SIRSA,Sukhera khera,18.0,20.05,74.63427448440075,29.83709636564892
24824,20913,HARYANA,KAITHAL,Firojpur,2.0,2.02,76.38497161105559,29.900250122003506
6720,5413,PUNJAB,MUKTSAR,channu,7.4,9.61,74.61790745229128,30.08348293165222
11616,8545,HARYANA,KARNAL,Piyont,35.0,19.13,76.80552285232046,29.62770429996588
6325,5095,PUNJAB,BARNALA,sanghera,8.0,8.27,75.5513986914304,30.396837310789195
6371,5129,PUNJAB,PATIALA,faram Bahadurgarh,13.0,12.42,76.47982914290095,30.37646856705419
2256,1840,HARYANA,SIRSA,Rattakhera,2.0,1.84,74.78897631656139,29.478646620316105
6682,5387,PUNJAB,MUKTSAR,channu,9.6,9.68,74.60183443404436,30.091562254124764
26527,23331,PUNJAB,BARNALA,Gagewal,5.6,5.9,75.48801786431358,30.58867871982621
19523,14549,HARYANA,KURUKSHETRA,Khaira,12.0,12.01,76.97495635622157,30.033562440148337
24852,20968,HARYANA,KARNAL,Dachar,25.5,25.28,76.71017478653856,29.651668609931964
7660,5373,HARYANA,KARNAL,Islamnagar,4.0,2.84,77.1247410471903,29.890855149063107
7659,5373,HARYANA,KARNAL,Islamnagar,6.0,5.31,77.11425853242366,29.88281067588781
7658,5373,HARYANA,KARNAL,Islamnagar,1.5,1.22,77.11948974601029,29.87751267404046
6666,5373,HARYANA,KARNAL,Islamnagar,1.0,1.03,77.11777075847168,29.86877421960278
6665,5373,HARYANA,KARNAL,Islamnagar,1.0,0.97,77.11634699040646,29.86771102592308
6749,5433,PUNJAB,SANGRUR,Janal,11.0,14.16,75.90295849523841,30.045914249533016
6747,5433,PUNJAB,SANGRUR,Janal,5.0,3.98,75.93827711807637,30.07260608198208
19548,14569,HARYANA,KARNAL,Birchpur,2.0,1.39,76.9274234753299,29.610182201056375
19547,14569,HARYANA,KARNAL,Birchpur,4.0,3.96,76.90948825771231,29.606972705291746
6740,5428,PUNJAB,MUKTSAR,channu,10.0,10.22,74.60684804771988,30.11241344613024
6778,5452,PUNJAB,MUKTSAR,channu,6.0,5.87,74.58566293313899,30.086879664194782
6777,5452,PUNJAB,MUKTSAR,channu,9.1,9.09,74.59108893160015,30.1033319287798
19048,14280,PUNJAB,PATIALA,Rurki,10.0,9.91,76.57761035999563,30.331832649162145
5409,4330,PUNJAB,MANSA,Gazipur,2.0,1.93,76.1655668309123,30.21095552478187
6858,5513,PUNJAB,MUKTSAR,channu,3.0,3.02,74.58130032375385,30.100992147708823
6857,5513,PUNJAB,MUKTSAR,channu,20.8,23.93,74.59823964842285,30.095380700541327
6809,5478,PUNJAB,MUKTSAR,channu,3.32,3.52,74.58052570454561,30.100320963804965
6924,5567,HARYANA,SIRSA,Odhan,20.0,18.55,76.2191574837169,29.898623469512387
24844,20951,HARYANA,KURUKSHETRA,Bir kalwa,3.0,3.02,76.98044050233472,30.104788505415573
6928,5570,PUNJAB,MUKTSAR,channu,3.5,3.52,74.60460772704565,30.098679637510937
6821,5484,PUNJAB,FARIDKOT,Teacher colony,5.0,4.9,74.73925733143845,30.65268926482925
6925,5568,PUNJAB,MUKTSAR,Buttar sarien,8.0,8.37,74.68965768963156,30.346938860937204
6886,5535,PUNJAB,MUKTSAR,Bhalaiana,20.8,21.05,74.71550651398934,30.345839204077052
24446,20275,PUNJAB,MANSA,Khiali chahianwali,14.0,13.5,75.35959878440546,29.822038488157865
5849,4673,PUNJAB,PATIALA,daun kalan,22.0,16.87,76.47176334825387,30.40773196304056
7043,5667,PUNJAB,FAZILKA,Kalla tibba,23.0,23.87,74.22714914049061,30.087278300136795
7130,5735,PUNJAB,FAZILKA,Rajanwali,4.0,3.81,74.2485332330713,30.06989593944463
7009,5640,PUNJAB,MUKTSAR,channu,17.0,16.71,74.59727617301442,30.089596771650047
7010,5641,PUNJAB,MUKTSAR,channu,17.8,17.79,74.59515674086936,30.08690516674642
17887,13600,HARYANA,KARNAL,Nissing,50.0,49.74,76.75083325617256,29.708601528160003
24819,20903,HARYANA,KARNAL,Jani,35.0,35.16,76.89116114043442,29.619703734383496
17245,12006,PUNJAB,MUKTSAR,Nanakpura,17.082,17.15,74.41383482752877,30.39274730784291
17244,12006,PUNJAB,MUKTSAR,Nanakpura,37.786,37.92,74.42021453664495,30.389090611998448
19774,14731,HARYANA,YAMUNANAGAR,Khurdban,5.8,5.87,77.14167630932646,29.97214268137062
6321,5091,PUNJAB,LUDHIANA,Gobindgarh,10.0,7.72,75.60683376848965,30.59837705989054
24072,19745,HARYANA,YAMUNANAGAR,Harnouli,3.0,3.01,77.28253114473564,30.23012347115895
7191,5786,PUNJAB,MANSA,Bhawa,1.53,1.53,75.64417822586248,29.803037935775812
7190,5786,PUNJAB,MANSA,Bhawa,5.686,5.72,75.6454598726519,29.803838318356437
22127,16593,HARYANA,YAMUNANAGAR,Rulla kheri,6.3,6.19,77.22649585760067,30.176851552010653
8789,6784,HARYANA,KURUKSHETRA,Sunarian,7.0,6.19,76.9930315444002,30.098772339315197
7077,5692,PUNJAB,MANSA,Chak alisher,1.486,1.45,75.58793163280849,29.790208908473065
7076,5692,PUNJAB,MANSA,Chak alisher,4.361,4.44,75.62893671356191,29.777495327293742
1570,1317,HARYANA,SIRSA,Kumthal,35.0,44.42,74.79707484693611,29.42113371868442
1568,1317,HARYANA,SIRSA,Kumthal,18.0,16.41,74.76852411347589,29.452978681426945
7326,6054,HARYANA,KURUKSHETRA,Rawa,28.0,32.66,76.9082989251129,30.18084171179555
24933,21125,PUNJAB,MANSA,Bhamme khurd,10.0,9.43,75.37359068629205,29.85316303001742
24932,21125,PUNJAB,MANSA,Bhamme khurd,6.0,5.09,75.35244734299836,29.857679516206193
2273,1852,HARYANA,SIRSA,Rattakhera,3.0,2.59,74.80012301825155,29.469681848514675
2272,1852,HARYANA,SIRSA,Rattakhera,8.0,7.04,74.79816804504473,29.474051652288622
11586,8529,HARYANA,KAITHAL,Ahun,7.0,6.21,76.69795796858828,29.7904446333087
9017,6927,HARYANA,FATEHABAD,Phoolan,12.0,10.99,75.51577056779796,29.62215396581283
7331,6059,HARYANA,KURUKSHETRA,rawa,5.0,3.85,76.90500410918396,30.184707796228732
7293,6030,HARYANA,SIRSA,Chakerian,29.0,30.37,76.22333569575382,29.991102804906745
23093,17808,HARYANA,HISAR,Kalirawan,20.0,20.0,75.59514159444052,29.303207223788668
11763,8638,HARYANA,KARNAL,Gonder,11.5,11.32,76.73859537934679,29.65570549516032
24835,20939,HARYANA,SIRSA,Dhudhianwali,18.5,18.47,74.70735789852186,29.59137709645204
20050,14920,HARYANA,KARNAL,Shergarh,6.2,6.25,77.11232896122411,29.94107122288024
11909,8743,HARYANA,KAITHAL,Ahun,3.0,2.91,76.68206719513087,29.79146741361406
11908,8743,HARYANA,KAITHAL,Ahun,4.0,4.03,76.69674812527943,29.794262590185863
15183,10839,PUNJAB,FEROZEPUR,Mehma,15.8,15.3,74.55730221569176,30.88068769262135
20693,15414,HARYANA,YAMUNANAGAR,Rattangarh,3.0,3.18,77.19778518953882,30.07879069723944
22869,17258,HARYANA,KARNAL,Nissing,54.0,54.11,76.78350995112045,29.631158212932956
25170,21459,HARYANA,SIRSA,Nezadela khurd,12.0,11.13,75.06393380716922,29.59704898424207
13156,9576,HARYANA,KARNAL,Gonder,34.0,31.91,76.79397929250989,29.84853191758707
26250,22980,PUNJAB,LUDHIANA,Sowaddi,20.0,19.63,75.59545330911479,30.85869947513394
26249,22980,PUNJAB,LUDHIANA,Sowaddi,71.0,75.53,75.60076497516235,30.885627755907738
26248,22980,PUNJAB,LUDHIANA,Sowaddi,13.0,12.4,75.58650728774595,30.88731874198842
26247,22980,PUNJAB,LUDHIANA,Sowaddi,8.0,7.88,75.5899521642205,30.876211911231092
10400,7798,PUNJAB,MUKTSAR,sahib chand,4.0,3.84,74.695852302384,30.3089101996376
10399,7798,PUNJAB,MUKTSAR,sahib chand,16.0,16.3,74.68862291684194,30.30950942188928
26212,22947,HARYANA,YAMUNANAGAR,Khandwa,12.0,12.21,77.26397815111801,30.0867611476487
22059,16537,HARYANA,KAITHAL,Munerheri,25.5,25.63,76.64097527114113,29.73923888661128
16291,11489,HARYANA,KAITHAL,Pharal,12.0,11.97,76.6171354289443,29.831327792076426
26154,22836,PUNJAB,LUDHIANA,Barsal,14.0,13.2,75.53604809849276,30.873070827131713
10385,7788,HARYANA,KARNAL,Guniyana,8.0,6.49,76.69547126345763,29.71688452319423
16496,11610,PUNJAB,MUKTSAR,Jassana,17.454,17.34,74.51417755179536,30.573179796770837
16495,11610,PUNJAB,MUKTSAR,Jassana,24.798,24.79,74.52452816715719,30.566857891279085
7071,5689,PUNJAB,MANSA,Chak alisher,10.224,10.25,75.61122742537277,29.774355788473983
25378,21788,HARYANA,KURUKSHETRA,Bhartauli,15.0,15.02,77.04709925310388,30.102217963481387
13292,9657,PUNJAB,LUDHIANA,Kannian,8.0,9.43,75.41859018676172,30.959782016551387
13291,9657,PUNJAB,LUDHIANA,Kannian,4.0,3.94,75.42119921170053,30.96110704676149
5761,4607,PUNJAB,PATIALA,baran,25.0,15.18,76.41153075940049,30.40000502341924
18918,14202,HARYANA,KAITHAL,Sagroli,11.0,10.74,76.63888660813248,29.820826916973328
24974,21210,HARYANA,FATEHABAD,Tamaspura,18.0,16.89,75.48386519419044,29.606756245293845
15356,10928,HARYANA,KAITHAL,Ahun,3.0,2.88,76.69243158921897,29.791547113494858
1360,1149,PUNJAB,MANSA,Kalipur,3.0,3.01,75.53826312496456,29.890357230759083
11949,8774,PUNJAB,BARNALA,barnala,36.0,36.64,75.51465840696859,30.37389284352422
25885,22456,HARYANA,KAITHAL,Kaul,11.0,11.07,76.67579062730148,29.820804876004637
25884,22456,HARYANA,KAITHAL,Kaul,15.0,15.12,76.68057073290268,29.825170073279494
25883,22456,HARYANA,KAITHAL,Kaul,20.0,19.92,76.68163355102227,29.828037634695175
20053,14923,HARYANA,KARNAL,Shergarh,8.0,8.11,77.11901153602662,29.935738469442935
20051,14923,HARYANA,KARNAL,Shergarh,5.0,5.09,77.11902777653498,29.932631697092216
25164,21451,HARYANA,SIRSA,Sadewala,4.0,3.72,74.70086439779374,29.597569383063338
19902,14835,PUNJAB,MUKTSAR,Abul Khurana,3.828,3.8,74.55374239449014,30.12663272482267
19901,14835,PUNJAB,MUKTSAR,Abul Khurana,9.193,9.17,74.5495673201379,30.121674273709942
19900,14835,PUNJAB,MUKTSAR,Abul Khurana,11.685,11.7,74.54440402010879,30.12523856362303
8786,6697,HARYANA,KURUKSHETRA,Chalondi,6.0,6.85,77.10300039100497,29.98478376576078
24836,20942,HARYANA,SIRSA,Dhudhian wali,18.5,16.46,74.70735528645501,29.588804089040657
16865,11812,PUNJAB,MUKTSAR,Abul khurana,1.8,1.79,74.55208204345936,30.139064121375633
16864,11812,PUNJAB,MUKTSAR,Abul khurana,11.0,11.17,74.55881542529225,30.1315164608819
11554,8514,HARYANA,SIRSA,Talwara khurd,10.0,9.41,74.64917411624046,29.499906878425097
24856,20970,HARYANA,FATEHABAD,Munshiwali,11.0,10.99,75.59197844563059,29.67180088315012
24855,20970,HARYANA,FATEHABAD,Munshiwali,30.0,29.19,75.5930791998907,29.6690546377357
11594,8533,HARYANA,KURUKSHETRA,Kanthala Khurd,60.0,60.73,76.76962935750467,29.942453721246903
11593,8533,HARYANA,KURUKSHETRA,Kanthala Khurd,15.5,15.34,76.7767712747211,29.938391632963647
11592,8533,HARYANA,KURUKSHETRA,Kanthala Khurd,37.0,36.85,76.77755278737003,29.93226362818627
24782,20842,HARYANA,SIRSA,Nagoki,15.0,14.71,75.1240699173491,29.65140699708182
25563,22020,PUNJAB,BARNALA,Dhaner,11.3,11.29,75.51715167958949,30.566622045390087
4282,3401,HARYANA,SIRSA,Dumdma,15.0,15.14,74.66360124769777,29.566392667486205
14161,10212,HARYANA,KAITHAL,Ahun,18.0,13.77,76.66935502755017,29.777798786607743
11994,8799,HARYANA,KARNAL,Kapoor nagar,25.0,23.77,76.76595088586993,29.629060540467737
5855,4678,HARYANA,KARNAL,BUDHPUR,10.0,8.26,76.78742596436575,29.86490830174563
14588,10478,HARYANA,KURUKSHETRA,Barout,15.5,15.23,77.02280722659467,29.94972935842589
24943,21162,HARYANA,KURUKSHETRA,Seonsar,52.0,54.97,76.49570576965833,30.00646862709639
20923,15551,HARYANA,KARNAL,Brass,25.0,25.24,76.69336761288002,29.71966695787612
14189,10231,HARYANA,FATEHABAD,Ratia,7.0,7.06,75.54315094512268,29.688991885615813
7195,5788,PUNJAB,MUKTSAR,Sukhan abluo,13.518,12.0,74.64346476287065,30.342273473455556
26386,23130,PUNJAB,MANSA,Fatta  maloka,7.0,7.3,75.29139159612654,29.77004541070736
26385,23130,PUNJAB,MANSA,Fatta  maloka,10.0,9.86,75.30850313488375,29.756595666049098
25035,21285,HARYANA,KURUKSHETRA,Ram nager,10.0,10.23,76.96979836609425,30.083867638758814
11751,8629,HARYANA,KAITHAL,Ahun,5.0,4.8,76.70134077413465,29.787923377874783
20897,15537,HARYANA,KURUKSHETRA,Chhapra,1.2,1.24,77.06286655956579,30.087341086853183
20896,15537,HARYANA,KURUKSHETRA,Chhapra,1.7,1.74,77.06188631195637,30.090563141427992
26211,22946,HARYANA,YAMUNANAGAR,Khandwa,20.0,20.28,77.25216366165479,30.075569560524023
